"List ID","List Title","Item Title",Link,"No Follow",Ugc,"New Tab","Sub Title","FA Icon Class","Use Favicon","Attachment ID","Attachment Title","Direct/External Image Link",Upvotes,"Item bg Color",Terms,"List Holder Color","Item Background Color","Item Background Color (Hover)","Item Text Color","Item Text Color (Hover)","Item Sub Text Color","Item Sub Text Color (Hover)","Item Border Color","Item Border Color (Hover)","List Title Color","Filter Button Background Color","Filter Button Text Color","Ad Content","List Order","Post Status","Long Description",Tags,"New (supported value  1, 0)","Featured (supported value 1, 0)","Generate Image from Website Link (supported value 1, 0)","Generate title and subtitle from Website Link (supported value 1, 0)"
28210,"Video List 02","Life is Getting Exciting",https://vimeo.com/channels/staffpicks/267428423,1,0,1,"Life is Getting Quite Exciting.",fa-heart,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/267428423,147,#ffaaa5,Video,,,,,,,,,,,#009432,#ffffff,,5,publish,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Logo,1,,,
28210,"Video List 02","LOST IN MALTA 4K",https://vimeo.com/channels/staffpicks/274456528,1,0,1,"Lost in Malta is our latest travel adventure. This time we're exploring.",fa-eye,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/274456528,451,#ffd3b6,Video,,,,,,,,,,,,,,5,,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.",Color,,1,,
28210,"Video List 02","The Designers",https://vimeo.com/channels/staffpicks/268724215,1,0,1,"One city dwelling giant greedily fights with its mountain dwelling counterpart.",fa-bookmark,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/268724215,215,#dcedc1,Video,,,,,,,,,,,,,,5,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Education,,1,,
28210,"Video List 02","Best Smartphones 2018",https://www.youtube.com/watch?v=ug_jDQgC8GM,1,0,1,"Here is the TOP 10 Best Smartphone To Buy In 2018 !",fa-mobile,0,,,https://www.google.com/s2/favicons?domain=https://www.youtube.com/watch?v=ug_jDQgC8GM,139,#a8e6cf,Video,,,,,,,,,,,,,,5,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Video,,,,
28210,"Video List 02","Super Gadgets",https://vimeo.com/channels/staffpicks/274456528,1,0,1,"This video is awesome!",fa-tasks,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/274456528,132,#ffaaa5,Video,,,,,,,,,,,,,,5,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",eCommerce,1,,,
28210,"Video List 02","New Google AI ",https://www.youtube.com/watch?v=lXUQ-DdSDoE,1,0,1,"New Google AI Can Have Real Life Conversations With Strangers.",fa-cog,0,,,https://www.google.com/s2/favicons?domain=https://www.youtube.com/watch?v=lXUQ-DdSDoE,112,#ffd3b6,Video,,,,,,,,,,,,,,5,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Maps,1,,,
28210,"Video List 02","The 7 Steps of Machine Learning",https://www.youtube.com/watch?v=nKW8Ndu7Mjw,1,0,1,"Google showed off some updates coming to Google Home and Assistant. ",fa-video-camera,0,,,https://www.google.com/s2/favicons?domain=https://www.youtube.com/watch?v=nKW8Ndu7Mjw,157,#dcedc1,Video,,,,,,,,,,,,,,5,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Design,,1,,
28210,"Video List 02","Northern Norway",https://vimeo.com/channels/staffpicks/274456528,1,0,1,"Norway drone video shows the amazing landscapes.",fa-camera,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/274456528,74,#a8e6cf,Video,,,,,,,,,,,,,,5,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Design,1,,,
28195,"Video List 01","Back to the Moon - 360°",https://vimeo.com/channels/staffpicks/274456528,1,0,1,"Collaboration between Google Doodles, Google Spotlight Stories.",fa-star-o,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/274456528,314,#a8e6cf,Video,,,,,,,,,,,#00b894,#ffffff,,6,publish,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Logo,,,,
28195,"Video List 01","The Aquatic Journey",https://vimeo.com/channels/staffpicks/274456528,1,0,1,"The Aquatic Journey - Spirit Quest.",fa-headphones,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/274456528,238,#dcedc1,Video,,,,,,,,,,,,,,6,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Color,,,,
28195,"Video List 01","WooCommerce WoowBot",https://vimeo.com/channels/staffpicks/274456528,1,0,1,"ChatBot for WooCommerce WoowBot settings.",fa-play,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/274456528,984,#ffd3b6,Video,,,,,,,,,,,,,,6,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Education,,1,,
28195,"Video List 01","Live Chat with ChatBot",https://www.youtube.com/watch?v=X9aeM4NXGkQ,1,0,1,"How to Integrate Facebook Messenger Live Chat with ChatBot Woowbot.",fa-comment-o,0,,,https://www.google.com/s2/favicons?domain=https://www.youtube.com/watch?v=X9aeM4NXGkQ,228,#ffaaa5,Video,,,,,,,,,,,,,,6,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Video,,,,
28195,"Video List 01","How to Enable Claim Listing",https://vimeo.com/channels/staffpicks/274456528,1,0,1,"Enable Claim Listing Feature with SBD Pro.",fa-list,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/274456528,440,#c3f4b2,Video,,,,,,,,,,,,,,6,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",eCommerce,,1,,
28195,"Video List 01","Add Custom Fields in SLD",https://www.youtube.com/watch?v=-APzXmTGQ2A,1,0,1,"Add Custom Fields with SBD Pro.",fa-pencil,0,,,https://www.google.com/s2/favicons?domain=https://www.youtube.com/watch?v=-APzXmTGQ2A,179,#a8e6cf,Video,,,,,,,,,,,,,,6,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Maps,1,,,
28195,"Video List 01","Simple business directory",https://vimeo.com/channels/staffpicks/274456528,1,0,1,"Simple business directory WordPress plugin getting started.",fa-rocket,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/274456528,192,#dcedc1,Video,,,,,,,,,,,,,,6,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Design,,,,
28195,"Video List 01","Front End Link Submission",https://www.youtube.com/watch?v=YTEhq5-PWPg,1,0,1,"Setting Up Front End Link Submission with SLD Pro.",fa-link,0,,,https://www.google.com/s2/favicons?domain=https://www.youtube.com/watch?v=YTEhq5-PWPg,213,#ffd3b6,Video,,,,,,,,,,,,,,6,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Logo,1,,,
28195,"Video List 01","Setting Up Multi Page Directory",https://vimeo.com/channels/staffpicks/274456528,1,0,1,"Setting Up Multi Page Directory with  SLD Pro.",fa-files-o,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/274456528,359,#ffaaa5,Video,,,,,,,,,,,,,,6,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Color,1,1,,
28195,"Video List 01","Video Background with Slider Hero Pro",https://vimeo.com/channels/staffpicks/274456528,1,0,1,"Add Video Background with Slider Hero Pro.",fa-play-circle,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/274456528,122,#a8e6cf,Video,,,,,,,,,,,,,,6,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Education,,,,
28195,"Video List 01","Front end submission on SBD",https://vimeo.com/channels/staffpicks/274456528,1,0,1,"Front end submission & favorite settings on SBD.",fa-th-list,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/274456528,116,#dcedc1,Video,,,,,,,,,,,,,,6,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",Video,,,,
28195,"Video List 01","Animated Short Film",https://vimeo.com/channels/staffpicks/273262257,1,0,1,"Rebooted - Animated Short Film.",fa-refresh,0,,,https://www.google.com/s2/favicons?domain=https://vimeo.com/channels/staffpicks/273262257,101,#ffd3b6,Video,,,,,,,,,,,,,,6,,"<div class=""fusion-text"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco.

</div>",eCommerce,1,,,
27899,"8 PHP books you must read","Functional PHP",http://www.functionalphp.com/,1,0,1,"This book will show you how to leverage these new PHP5.3+.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2017/01/php_book.jpg,,https://www.google.com/s2/favicons?domain=http://www.functionalphp.com/,4254,#f2c821,"Dev Resources, Ebooks, Ebook Child Two, Ebook Child Three, Programmer Resources, WordPress Resources",#ffafaf,,,,,,,,,,#d63031,#ffffff,,10,publish,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

<img class="" wp-image-28098 alignleft"" src=""http://dev.quantumcloud.com/sld/wp-content/uploads/2018/02/001.jpg"" alt="""" width=""588"" height=""228"" />

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.","Programming Book",1,1,,
27899,"8 PHP books you must read","Grumpy PHPUnit",https://leanpub.com/grumpy-phpunit,1,0,1,"Grumpy PHPUnit is a unit testing awesome book by Chris Hartjes.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2017/01/grumpy_program.jpg,,https://www.google.com/s2/favicons?domain=https://leanpub.com/grumpy-phpunit,1293,#dddddd,"Dev Resources, Ebooks, Ebook Child Two, Ebook Child Three, Programmer Resources, WordPress Resources",,,,,,,,,,,,,,10,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.","Programming Book",,1,,
27899,"8 PHP books you must read","Mastering OOP",http://www.brandonsavage.net/,1,0,1,"A book about object-orientated PHP by Brandon Savage.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2017/01/moop.png,,https://www.google.com/s2/favicons?domain=http://www.brandonsavage.net/,783,#27f7f0,"Dev Resources, Ebooks, Ebook Child Two, Ebook Child Three, Programmer Resources, WordPress Resources",,,,,,,,,,,,,,10,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.","Programming Book",,,,
27899,"8 PHP books you must read","Modern PHP New Features",http://shop.oreilly.com/product/0636920033868.do,1,0,1,"A book about PHP best practices by Josh Lockhart.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2017/01/mlap.png,,https://www.google.com/s2/favicons?domain=http://shop.oreilly.com/product/0636920033868.do,636,0,"Dev Resources, Ebooks, Ebook Child Two, Ebook Child Three, Programmer Resources, WordPress Resources",,,,,,,,,,,,,,10,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

<img class=""aligncenter size-large wp-image-28099"" src=""http://dev.quantumcloud.com/sld/wp-content/uploads/2018/02/banner-1-1024x320.jpg"" alt="""" width=""1024"" height=""320"" />

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.","Programming Book",1,,,
27899,"8 PHP books you must read","Modernising Legacy Applications",https://leanpub.com/mlaphp,1,0,1,"A book about modernising legacy PHP applications.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2017/01/php-7.jpg,,https://www.google.com/s2/favicons?domain=https://leanpub.com/mlaphp,435,0,"Dev Resources, Ebooks, Ebook Child Two, Ebook Child Three, Programmer Resources, WordPress Resources",,,,,,,,,,,,,,10,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.","Programming Book",,,,
27899,"8 PHP books you must read","PHP 7 Upgrade Guide ",https://leanpub.com/php7,1,0,1,"An ebook covering all of the features and changes in PHP 7.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2017/01/php-panda.jpg,,https://www.google.com/s2/favicons?domain=https://leanpub.com/php7,423,0,"Dev Resources, Ebooks, Ebook Child Two, Ebook Child Three, Programmer Resources, WordPress Resources",,,,,,,,,,,,,,10,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Logo,,,,
